_latitude,_location,_location_address,_location_city,_location_state,_location_zip,_longitude,_quarter_begin,_quarter_begin_date,labeler_code,medicaid_amount_reimbursed,ndc,non_medicaid_amount_reimbursed,number_of_prescriptions,package_size,period_covered,product_code,product_fda_list_name,quarter,record_id,state_code,suppression_used,total_amount_reimbursed,units_reimbursed
37.669,POINT (-84.6514 37.669),,,,,-84.6514,10/1,2015-10-01T00:00:00.000,67877,700.7,67877011601,0,21,01,2015,0116,METHADONE,4,FFSU,KY,false,700.7,3259
,,,,,,,7/1,2015-07-01T00:00:00.000,00054,789.19,00054855324,0,49,24,2015,8553,METHADONE,3,FFSU,XX,false,789.19,757
38.4623,POINT (-92.302 38.4623),,,,,-92.302,10/1,2015-10-01T00:00:00.000,00054,,00054355344,,,44,2015,3553,METHADONE,4,FFSU,MO,true,,
38.5111,POINT (-96.8005 38.5111),,,,,-96.8005,1/1,2015-01-01T00:00:00.000,67877,3711.09,67877011601,411.73,159,01,2015,0116,Methadone,1,MCOU,KS,false,4122.82,26887
44.5672,POINT (-122.1269 44.5672),,,,,-122.1269,10/1,2015-10-01T00:00:00.000,00054,221.08,00054457025,17,17,25,2015,4570,METHADONE,4,FFSU,OR,false,238.08,716
47.3917,POINT (-121.5708 47.3917),,,,,-121.5708,1/1,2015-01-01T00:00:00.000,67877,2017.69,67877011601,35.73,166,01,2015,0116,Methadone,1,FFSU,WA,false,2053.42,16089
40.1135,POINT (-111.8535 40.1135),,,,,-111.8535,4/1,2015-04-01T00:00:00.000,00054,,00054355344,,,44,2015,3553,METHADONE,2,FFSU,UT,true,,
33.7712,POINT (-111.3877 33.7712),,,,,-111.3877,10/1,2015-10-01T00:00:00.000,00406,202.95,00406577101,0,17,01,2015,5771,METHADONE,4,FFSU,AZ,false,202.95,1128
46.9048,POINT (-110.3261 46.9048),,,,,-110.3261,4/1,2015-04-01T00:00:00.000,00054,1253.23,00054457125,68.13,50,25,2015,4571,METHADONE,2,FFSU,MT,false,1321.36,6221
40.1135,POINT (-111.8535 40.1135),,,,,-111.8535,10/1,2015-10-01T00:00:00.000,67457,,67457021720,,,20,2015,0217,Methadone,4,MCOU,UT,true,,
35.6411,POINT (-79.8431 35.6411),,,,,-79.8431,1/1,2015-01-01T00:00:00.000,12496,207460.89,12496121203,380.63,431,03,2015,1212,SUBOXONE,1,FFSU,NC,false,207841.52,14428
32.799,POINT (-86.8073 32.799),,,,,-86.8073,7/1,2015-07-01T00:00:00.000,00054,,00054355563,,,63,2015,3555,METHADONE,3,FFSU,AL,true,,
43.3504,POINT (-84.5603 43.3504),,,,,-84.5603,10/1,2015-10-01T00:00:00.000,54123,27366.19,54123098630,0,72,30,2015,0986,ZUBSOLV,4,FFSU,MI,false,27366.19,2544
43.4108,POINT (-71.5653 43.4108),,,,,-71.5653,7/1,2015-07-01T00:00:00.000,12496,891638.25,12496120803,598.02,5077,03,2015,1208,SUBOXONE,3,MCOU,NH,false,892236.27,126831
43.3504,POINT (-84.5603 43.3504),,,,,-84.5603,4/1,2015-04-01T00:00:00.000,12496,2676166,12496120803,9422.35,9336,03,2015,1208,SUBOXONE,2,FFSU,MI,false,2685588.35,377937
44.5672,POINT (-122.1269 44.5672),,,,,-122.1269,10/1,2015-10-01T00:00:00.000,66689,,66689069430,,,30,2015,0694,Methadone,4,MCOU,OR,true,,
44.5672,POINT (-122.1269 44.5672),,,,,-122.1269,4/1,2015-04-01T00:00:00.000,00406,363.5,00406575501,32.43,22,01,2015,5755,METHADONE,2,FFSU,OR,false,395.93,2154
61.385,POINT (-152.2683 61.385),,,,,-152.2683,1/1,2015-01-01T00:00:00.000,00406,249.76,00406575501,0,16,01,2015,5755,METHADONE,1,FFSU,AK,false,249.76,1195
31.1801,POINT (-91.8749 31.1801),,,,,-91.8749,7/1,2015-07-01T00:00:00.000,00054,,00054457025,,,25,2015,4570,METHADONE,3,MCOU,LA,true,,
40.1135,POINT (-111.8535 40.1135),,,,,-111.8535,1/1,2015-01-01T00:00:00.000,67877,1201.14,67877011601,0,66,01,2015,0116,Methadone,1,FFSU,UT,false,1201.14,6669
44.6074,POINT (-69.3977 44.6074),,,,,-69.3977,1/1,2015-01-01T00:00:00.000,59011,,59011075704,,,04,2015,0757,BUTRANS,1,FFSU,ME,true,,
45.7326,POINT (-93.9196 45.7326),,,,,-93.9196,10/1,2015-10-01T00:00:00.000,59011,2893.64,59011075004,23,14,04,2015,0750,BUTRANS,4,FFSU,MN,false,2916.64,56
34.9513,POINT (-92.3809 34.9513),,,,,-92.3809,1/1,2015-01-01T00:00:00.000,66689,,66689071216,,,16,2015,0712,METHADONE,1,FFSU,AR,true,,
42.1497,POINT (-74.9384 42.1497),,,,,-74.9384,7/1,2015-07-01T00:00:00.000,00054,1071.97,00054457025,73.23,59,25,2015,4570,METHADONE,3,FFSU,NY,false,1145.2,5121
31.1801,POINT (-91.8749 31.1801),,,,,-91.8749,7/1,2015-07-01T00:00:00.000,12496,,12496075701,,,01,2015,0757,BUPRENEX,3,FFSU,LA,true,,
35.7449,POINT (-86.7489 35.7449),,,,,-86.7489,4/1,2015-04-01T00:00:00.000,12496,,12496121203,,,03,2015,1212,SUBOXONE,2,FFSU,TN,true,,
38.4199,POINT (-117.1219 38.4199),,,,,-117.1219,10/1,2015-10-01T00:00:00.000,00406,630.37,00406575501,0,45,01,2015,5755,METHADONE,4,MCOU,NV,false,630.37,3478
32.7673,POINT (-89.6812 32.7673),,,,,-89.6812,4/1,2015-04-01T00:00:00.000,00406,,00406575501,,,01,2015,5755,METHADONE,2,MCOU,MS,true,,
31.1801,POINT (-91.8749 31.1801),,,,,-91.8749,4/1,2015-04-01T00:00:00.000,12496,10188.27,12496121203,0,16,03,2015,1212,SUBOXONE,2,MCOU,LA,false,10188.27,707
45.7326,POINT (-93.9196 45.7326),,,,,-93.9196,7/1,2015-07-01T00:00:00.000,67877,6812.56,67877011601,0,390,01,2015,0116,METHADONE,3,MCOU,MN,false,6812.56,48465
40.1135,POINT (-111.8535 40.1135),,,,,-111.8535,4/1,2015-04-01T00:00:00.000,00054,,00054457025,,,25,2015,4570,METHADONE,2,MCOU,UT,true,,
61.385,POINT (-152.2683 61.385),,,,,-152.2683,4/1,2015-04-01T00:00:00.000,12496,265588.75,12496120803,2613.88,1053,03,2015,1208,SUBOXONE,2,FFSU,AK,false,268202.63,38491
47.3917,POINT (-121.5708 47.3917),,,,,-121.5708,1/1,2015-01-01T00:00:00.000,00406,,00406575562,,,62,2015,5755,METHADONE,1,MCOU,WA,true,,
38.8964,POINT (-77.0262 38.8964),,,,,-77.0262,10/1,2015-10-01T00:00:00.000,00406,403.43,00406577101,4,13,01,2015,5771,METHADONE,4,FFSU,DC,false,407.43,1013
35.7449,POINT (-86.7489 35.7449),,,,,-86.7489,10/1,2015-10-01T00:00:00.000,12496,2960.14,12496120203,0,32,03,2015,1202,SUBOXONE,4,FFSU,TN,false,2960.14,739
43.4108,POINT (-71.5653 43.4108),,,,,-71.5653,4/1,2015-04-01T00:00:00.000,00406,,00406575523,,,23,2015,5755,METHADONE,2,FFSU,NH,true,,
38.4199,POINT (-117.1219 38.4199),,,,,-117.1219,7/1,2015-07-01T00:00:00.000,00406,9428.32,00406577101,1854.52,434,01,2015,5771,METHADONE,3,FFSU,NV,false,11282.84,59758
43.3504,POINT (-84.5603 43.3504),,,,,-84.5603,1/1,2015-01-01T00:00:00.000,12496,53128.01,12496121203,1560.93,198,03,2015,1212,SUBOXONE,1,FFSU,MI,false,54688.94,3915
42.1497,POINT (-74.9384 42.1497),,,,,-74.9384,10/1,2015-10-01T00:00:00.000,66689,,66689089840,,,40,2015,0898,METHADONE,4,MCOU,NY,true,,
43.3504,POINT (-84.5603 43.3504),,,,,-84.5603,4/1,2015-04-01T00:00:00.000,00054,,00054355344,,,44,2015,3553,METHADONE,2,MCOU,MI,true,,
45.7326,POINT (-93.9196 45.7326),,,,,-93.9196,7/1,2015-07-01T00:00:00.000,12496,48934.56,12496121203,160,122,03,2015,1212,SUBOXONE,3,MCOU,MN,false,49094.56,3367
39.8647,POINT (-86.2604 39.8647),,,,,-86.2604,4/1,2015-04-01T00:00:00.000,00054,,00054355344,,,44,2015,3553,METHADONE,2,FFSU,IN,true,,
40.5773,POINT (-77.264 40.5773),,,,,-77.264,7/1,2015-07-01T00:00:00.000,00406,,00406575562,,,62,2015,5755,METHADONE,3,MCOU,PA,true,,
61.385,POINT (-152.2683 61.385),,,,,-152.2683,4/1,2015-04-01T00:00:00.000,12496,2743.12,12496120403,0,12,03,2015,1204,SUBOXONE,2,FFSU,AK,false,2743.12,395
42.1497,POINT (-74.9384 42.1497),,,,,-74.9384,10/1,2015-10-01T00:00:00.000,66689,,66689069430,,,30,2015,0694,METHADONE,4,MCOU,NY,true,,
41.5834,POINT (-72.7622 41.5834),,,,,-72.7622,1/1,2015-01-01T00:00:00.000,00406,22203.05,00406577101,177,407,01,2015,5771,METHADONE,1,FFSU,CT,false,22380.05,58272
42.0046,POINT (-93.214 42.0046),,,,,-93.214,7/1,2015-07-01T00:00:00.000,00054,1690.99,00054457025,0,78,25,2015,4570,METHADONE,3,FFSU,IA,false,1690.99,6350
44.2394,POINT (-114.5103 44.2394),,,,,-114.5103,7/1,2015-07-01T00:00:00.000,12496,,12496075705,,,05,2015,0757,BUPRENEX,3,FFSU,ID,true,,
40.3363,POINT (-89.0022 40.3363),,,,,-89.0022,10/1,2015-10-01T00:00:00.000,00054,,00054355344,,,44,2015,3553,METHADONE,4,MCOU,IL,true,,
43.4108,POINT (-71.5653 43.4108),,,,,-71.5653,10/1,2015-10-01T00:00:00.000,00054,,00054039168,,,68,2015,0391,METHADONE,4,FFSU,NH,true,,
43.4108,POINT (-71.5653 43.4108),,,,,-71.5653,7/1,2015-07-01T00:00:00.000,00054,,00054855324,,,24,2015,8553,METHADONE,3,FFSU,NH,true,,
45.7326,POINT (-93.9196 45.7326),,,,,-93.9196,1/1,2015-01-01T00:00:00.000,59011,16586.86,59011075804,39,41,04,2015,0758,BUTRANS,1,MCOU,MN,false,16625.86,160
46.9048,POINT (-110.3261 46.9048),,,,,-110.3261,7/1,2015-07-01T00:00:00.000,66689,,66689071116,,,16,2015,0711,METHADONE,3,FFSU,MT,true,,
42.1497,POINT (-74.9384 42.1497),,,,,-74.9384,7/1,2015-07-01T00:00:00.000,00054,,00054355663,,,63,2015,3556,METHADONE,3,FFSU,NY,true,,
38.4199,POINT (-117.1219 38.4199),,,,,-117.1219,4/1,2015-04-01T00:00:00.000,67877,3348.52,67877011601,0,269,01,2015,0116,Methadone,2,MCOU,NV,false,3348.52,30455
40.314,POINT (-74.5089 40.314),,,,,-74.5089,7/1,2015-07-01T00:00:00.000,00054,,00054355663,,,63,2015,3556,METHADONE,3,FFSU,NJ,true,,
44.6074,POINT (-69.3977 44.6074),,,,,-69.3977,4/1,2015-04-01T00:00:00.000,59011,11656.14,59011075204,900.36,27,04,2015,0752,BUTRANS,2,FFSU,ME,false,12556.5,108
43.3504,POINT (-84.5603 43.3504),,,,,-84.5603,7/1,2015-07-01T00:00:00.000,54123,1993.72,54123091430,0,26,30,2015,0914,ZUBSOLV,3,FFSU,MI,false,1993.72,556
35.6411,POINT (-79.8431 35.6411),,,,,-79.8431,10/1,2015-10-01T00:00:00.000,00054,,00054355344,,,44,2015,3553,METHADONE,4,FFSU,NC,true,,
35.6411,POINT (-79.8431 35.6411),,,,,-79.8431,7/1,2015-07-01T00:00:00.000,00054,,00054355663,,,63,2015,3556,METHADONE,3,FFSU,NC,true,,
40.5773,POINT (-77.264 40.5773),,,,,-77.264,7/1,2015-07-01T00:00:00.000,00406,7826.22,00406575501,394.52,443,01,2015,5755,METHADONE,3,MCOU,PA,false,8220.74,35091
34.9513,POINT (-92.3809 34.9513),,,,,-92.3809,1/1,2015-01-01T00:00:00.000,00054,,00054355563,,,63,2015,3555,METHADONE,1,FFSU,AR,true,,
32.9866,POINT (-83.6487 32.9866),,,,,-83.6487,1/1,2015-01-01T00:00:00.000,00406,316.34,00406575501,7.7,42,01,2015,5755,METHADONE,1,MCOU,GA,false,324.04,2428
39.0724,POINT (-76.7902 39.0724),,,,,-76.7902,4/1,2015-04-01T00:00:00.000,67877,19243.31,67877011601,0,1747,01,2015,0116,METHADONE,2,MCOU,MD,false,19243.31,178219
31.106,POINT (-97.6475 31.106),,,,,-97.6475,7/1,2015-07-01T00:00:00.000,00406,17955.4,00406577101,0,583,01,2015,5771,METHADONE,3,MCOU,TX,false,17955.4,86546
43.4108,POINT (-71.5653 43.4108),,,,,-71.5653,1/1,2015-01-01T00:00:00.000,12496,,12496075701,,,01,2015,0757,BUPRENEX,1,FFSU,NH,true,,
35.6411,POINT (-79.8431 35.6411),,,,,-79.8431,7/1,2015-07-01T00:00:00.000,59011,64747.04,59011075804,0,157,04,2015,0758,BUTRANS,3,FFSU,NC,false,64747.04,626
36.17,POINT (-119.7462 36.17),,,,,-119.7462,7/1,2015-07-01T00:00:00.000,00054,808.97,00054355563,51.31,66,63,2015,3555,METHADONE,3,FFSU,CA,false,860.28,11372.1
40.3363,POINT (-89.0022 40.3363),,,,,-89.0022,1/1,2015-01-01T00:00:00.000,00054,3208.58,00054457125,0,222,25,2015,4571,METHADONE,1,MCOU,IL,false,3208.58,29670
38.4199,POINT (-117.1219 38.4199),,,,,-117.1219,10/1,2015-10-01T00:00:00.000,00054,,00054355663,,,63,2015,3556,METHADONE,4,MCOU,NV,true,,
38.4623,POINT (-92.302 38.4623),,,,,-92.302,1/1,2015-01-01T00:00:00.000,68084,,68084073801,,,01,2015,0738,METHADONE,1,FFSU,MO,true,,
44.6074,POINT (-69.3977 44.6074),,,,,-69.3977,4/1,2015-04-01T00:00:00.000,54123,,54123091430,,,30,2015,0914,ZUBSOLV,2,FFSU,ME,true,,
37.768,POINT (-78.2057 37.768),,,,,-78.2057,7/1,2015-07-01T00:00:00.000,00406,2298.27,00406577101,61.39,49,01,2015,5771,METHADONE,3,FFSU,VA,false,2359.66,8123
21.1098,POINT (-157.5311 21.1098),,,,,-157.5311,1/1,2015-01-01T00:00:00.000,00054,,00054855424,,,24,2015,8554,METHADONE,1,MCOU,HI,true,,
39.0724,POINT (-76.7902 39.0724),,,,,-76.7902,10/1,2015-10-01T00:00:00.000,00054,,00054855424,,,24,2015,8554,METHADONE,4,MCOU,MD,true,,
40.3363,POINT (-89.0022 40.3363),,,,,-89.0022,7/1,2015-07-01T00:00:00.000,00054,1630.89,00054457025,0,147,25,2015,4570,METHADONE,3,MCOU,IL,false,1630.89,12631
36.17,POINT (-119.7462 36.17),,,,,-119.7462,7/1,2015-07-01T00:00:00.000,00054,68371.91,00054457125,636.61,1497,25,2015,4571,METHADONE,3,FFSU,CA,false,69008.52,200156
27.8333,POINT (-81.717 27.8333),,,,,-81.717,4/1,2015-04-01T00:00:00.000,54123,39716.61,54123095730,0,126,30,2015,0957,ZUBSOLV,2,MCOU,FL,false,39716.61,5544
42.7475,POINT (-107.2085 42.7475),,,,,-107.2085,4/1,2015-04-01T00:00:00.000,59011,,59011075004,,,04,2015,0750,BUTRANS,2,FFSU,WY,true,,
40.5773,POINT (-77.264 40.5773),,,,,-77.264,1/1,2015-01-01T00:00:00.000,00054,,00054355344,,,44,2015,3553,METHADONE,1,MCOU,PA,true,,
43.3504,POINT (-84.5603 43.3504),,,,,-84.5603,1/1,2015-01-01T00:00:00.000,00406,242.62,00406577162,0,14,62,2015,5771,METHADONE,1,MCOU,MI,false,242.62,1692.2
42.1497,POINT (-74.9384 42.1497),,,,,-74.9384,7/1,2015-07-01T00:00:00.000,00406,,00406575562,,,62,2015,5755,METHADONE,3,MCOU,NY,true,,
38.4623,POINT (-92.302 38.4623),,,,,-92.302,4/1,2015-04-01T00:00:00.000,59011,5642.36,59011075704,0,19,04,2015,0757,BUTRANS,2,FFSU,MO,false,5642.36,76
61.385,POINT (-152.2683 61.385),,,,,-152.2683,10/1,2015-10-01T00:00:00.000,00406,,00406575501,,,01,2015,5755,METHADONE,4,FFSU,AK,true,,
39.0724,POINT (-76.7902 39.0724),,,,,-76.7902,1/1,2015-01-01T00:00:00.000,00054,85.12,00054457025,13,14,25,2015,4570,METHADONE,1,FFSU,MD,false,98.12,1056
38.5111,POINT (-96.8005 38.5111),,,,,-96.8005,10/1,2015-10-01T00:00:00.000,00054,304.38,00054355563,0,14,63,2015,3555,METHADONE,4,MCOU,KS,false,304.38,4815.4
44.2563,POINT (-89.6385 44.2563),,,,,-89.6385,4/1,2015-04-01T00:00:00.000,00054,,00054355344,,,44,2015,3553,METHADONE,2,FFSU,WI,true,,
47.5362,POINT (-99.793 47.5362),,,,,-99.793,1/1,2015-01-01T00:00:00.000,00054,,00054457025,,,25,2015,4570,METHADONE,1,MCOU,ND,true,,
,,,,,,,1/1,2015-01-01T00:00:00.000,66689,,66689069579,,,79,2015,0695,METHADONE,1,FFSU,XX,true,,
61.385,POINT (-152.2683 61.385),,,,,-152.2683,10/1,2015-10-01T00:00:00.000,12496,4856.16,12496120203,500.01,35,03,2015,1202,SUBOXONE,4,FFSU,AK,false,5356.17,1329
47.3917,POINT (-121.5708 47.3917),,,,,-121.5708,10/1,2015-10-01T00:00:00.000,00054,,00054855424,,,24,2015,8554,METHADONE,4,FFSU,WA,true,,
27.8333,POINT (-81.717 27.8333),,,,,-81.717,1/1,2015-01-01T00:00:00.000,00054,,00054855424,,,24,2015,8554,METHADONE,1,FFSU,FL,true,,
43.3504,POINT (-84.5603 43.3504),,,,,-84.5603,4/1,2015-04-01T00:00:00.000,00054,153.41,00054355563,0,34,63,2015,3555,METHADONE,2,MCOU,MI,false,153.41,2567.44
43.3504,POINT (-84.5603 43.3504),,,,,-84.5603,10/1,2015-10-01T00:00:00.000,12496,103876.18,12496120403,3,449,03,2015,1204,SUBOXONE,4,FFSU,MI,false,103879.18,14613
44.2394,POINT (-114.5103 44.2394),,,,,-114.5103,10/1,2015-10-01T00:00:00.000,59011,,59011075004,,,04,2015,0750,BUTRANS,4,FFSU,ID,true,,
38.4199,POINT (-117.1219 38.4199),,,,,-117.1219,10/1,2015-10-01T00:00:00.000,00054,5022.75,00054457125,153.14,187,25,2015,4571,METHADONE,4,FFSU,NV,false,5175.89,25221
38.4623,POINT (-92.302 38.4623),,,,,-92.302,7/1,2015-07-01T00:00:00.000,59011,111749.41,59011075104,0,356,04,2015,0751,BUTRANS,3,FFSU,MO,false,111749.41,1416
32.9866,POINT (-83.6487 32.9866),,,,,-83.6487,4/1,2015-04-01T00:00:00.000,00054,2512.62,00054457125,74.22,170,25,2015,4571,METHADONE,2,MCOU,GA,false,2586.84,16337
39.8647,POINT (-86.2604 39.8647),,,,,-86.2604,7/1,2015-07-01T00:00:00.000,00054,,00054855324,,,24,2015,8553,METHADONE,3,MCOU,IN,true,,
37.669,POINT (-84.6514 37.669),,,,,-84.6514,10/1,2015-10-01T00:00:00.000,59385,9853.27,59385001430,0,44,30,2015,0014,BUNAVAIL,4,MCOU,KY,false,9853.27,1367
40.3736,POINT (-82.7755 40.3736),,,,,-82.7755,1/1,2015-01-01T00:00:00.000,66689,,66689071216,,,16,2015,0712,METHADONE,1,FFSU,OH,true,,
42.2373,POINT (-71.5314 42.2373),,,,,-71.5314,7/1,2015-07-01T00:00:00.000,00406,1823.16,00406575501,0,112,01,2015,5755,METHADONE,3,FFSU,MA,false,1823.16,8144
42.1497,POINT (-74.9384 42.1497),,,,,-74.9384,4/1,2015-04-01T00:00:00.000,00054,6006.7,00054457125,176.3,141,25,2015,4571,METHADONE,2,FFSU,NY,false,6183,21717
43.3504,POINT (-84.5603 43.3504),,,,,-84.5603,10/1,2015-10-01T00:00:00.000,59385,,59385001630,,,30,2015,0016,BUNAVAIL,4,FFSU,MI,true,,
32.799,POINT (-86.8073 32.799),,,,,-86.8073,1/1,2015-01-01T00:00:00.000,00406,,00406577123,,,23,2015,5771,METHADONE,1,FFSU,AL,true,,
43.3504,POINT (-84.5603 43.3504),,,,,-84.5603,4/1,2015-04-01T00:00:00.000,54123,,54123091430,,,30,2015,0914,ZUBSOLV,2,FFSU,MI,true,,
39.0646,POINT (-105.3272 39.0646),,,,,-105.3272,1/1,2015-01-01T00:00:00.000,00054,393.32,00054355563,0,27,63,2015,3555,METHADONE,1,FFSU,CO,false,393.32,2326.25
46.9048,POINT (-110.3261 46.9048),,,,,-110.3261,7/1,2015-07-01T00:00:00.000,67877,1605.3,67877011601,0,87,01,2015,0116,METHADONE,3,FFSU,MT,false,1605.3,9153
37.669,POINT (-84.6514 37.669),,,,,-84.6514,10/1,2015-10-01T00:00:00.000,00054,,00054457125,,,25,2015,4571,METHADONE,4,FFSU,KY,true,,
39.8647,POINT (-86.2604 39.8647),,,,,-86.2604,7/1,2015-07-01T00:00:00.000,00406,3066.21,00406577101,223.85,116,01,2015,5771,METHADONE,3,FFSU,IN,false,3290.06,12603
32.7673,POINT (-89.6812 32.7673),,,,,-89.6812,4/1,2015-04-01T00:00:00.000,67457,,67457021720,,,20,2015,0217,METHADONE,2,FFSU,MS,true,,
38.4623,POINT (-92.302 38.4623),,,,,-92.302,1/1,2015-01-01T00:00:00.000,59011,29407.2,59011075004,0,145,04,2015,0750,BUTRANS,1,FFSU,MO,false,29407.2,573
38.4199,POINT (-117.1219 38.4199),,,,,-117.1219,1/1,2015-01-01T00:00:00.000,00406,9897.67,00406577101,2350.93,553,01,2015,5771,METHADONE,1,FFSU,NV,false,12248.6,79750
38.8964,POINT (-77.0262 38.8964),,,,,-77.0262,10/1,2015-10-01T00:00:00.000,00406,,00406575501,,,01,2015,5755,METHADONE,4,MCOU,DC,true,,
37.669,POINT (-84.6514 37.669),,,,,-84.6514,1/1,2015-01-01T00:00:00.000,67877,6846.87,67877011601,0,443,01,2015,0116,METHADONE,1,MCOU,KY,false,6846.87,58978
40.3736,POINT (-82.7755 40.3736),,,,,-82.7755,7/1,2015-07-01T00:00:00.000,00054,,00054355563,,,63,2015,3555,METHADONE,3,MCOU,OH,true,,
31.106,POINT (-97.6475 31.106),,,,,-97.6475,7/1,2015-07-01T00:00:00.000,00406,156.86,00406575501,0,14,01,2015,5755,METHADONE,3,FFSU,TX,false,156.86,1028
47.5362,POINT (-99.793 47.5362),,,,,-99.793,10/1,2015-10-01T00:00:00.000,00054,,00054457025,,,25,2015,4570,METHADONE,4,FFSU,ND,true,,
44.0407,POINT (-72.7093 44.0407),,,,,-72.7093,7/1,2015-07-01T00:00:00.000,67457,,67457021720,,,20,2015,0217,Methadone,3,FFSU,VT,true,,
44.6074,POINT (-69.3977 44.6074),,,,,-69.3977,4/1,2015-04-01T00:00:00.000,00054,,00054855424,,,24,2015,8554,METHADONE,2,FFSU,ME,true,,
32.9866,POINT (-83.6487 32.9866),,,,,-83.6487,4/1,2015-04-01T00:00:00.000,00406,4573.89,00406577101,23.1,291,01,2015,5771,METHADONE,2,MCOU,GA,false,4596.99,29625
44.2394,POINT (-114.5103 44.2394),,,,,-114.5103,1/1,2015-01-01T00:00:00.000,00054,,00054355563,,,63,2015,3555,METHADONE,1,FFSU,ID,true,,
,,,,,,,1/1,2015-01-01T00:00:00.000,66689,1136.07,66689071216,1,14,16,2015,0712,METHADONE,1,MCOU,XX,false,1137.07,9321
45.7326,POINT (-93.9196 45.7326),,,,,-93.9196,1/1,2015-01-01T00:00:00.000,00054,,00054355344,,,44,2015,3553,METHADONE,1,FFSU,MN,true,,
40.1135,POINT (-111.8535 40.1135),,,,,-111.8535,10/1,2015-10-01T00:00:00.000,00054,1778.21,00054457125,0,37,25,2015,4571,METHADONE,4,FFSU,UT,false,1778.21,4350
43.3504,POINT (-84.5603 43.3504),,,,,-84.5603,1/1,2015-01-01T00:00:00.000,00054,,00054355663,,,63,2015,3556,METHADONE,1,MCOU,MI,true,,
40.1135,POINT (-111.8535 40.1135),,,,,-111.8535,7/1,2015-07-01T00:00:00.000,00406,144.14,00406575501,0,24,01,2015,5755,METHADONE,3,FFSU,UT,false,144.14,1529
27.8333,POINT (-81.717 27.8333),,,,,-81.717,4/1,2015-04-01T00:00:00.000,12496,,12496121203,,,03,2015,1212,SUBOXONE,2,MCOU,FL,true,,
36.17,POINT (-119.7462 36.17),,,,,-119.7462,10/1,2015-10-01T00:00:00.000,00054,,00054039168,,,68,2015,0391,METHADONE,4,FFSU,CA,true,,
41.1289,POINT (-98.2883 41.1289),,,,,-98.2883,7/1,2015-07-01T00:00:00.000,00406,1125.53,00406575501,27.36,62,01,2015,5755,METHADONE,3,FFSU,NE,false,1152.89,4801
38.468,POINT (-80.9696 38.468),,,,,-80.9696,1/1,2015-01-01T00:00:00.000,00054,,00054355663,,,63,2015,3556,METHADONE,1,FFSU,WV,true,,
35.6411,POINT (-79.8431 35.6411),,,,,-79.8431,7/1,2015-07-01T00:00:00.000,00054,4826.13,00054457025,18.14,236,25,2015,4570,METHADONE,3,FFSU,NC,false,4844.27,20638
42.1497,POINT (-74.9384 42.1497),,,,,-74.9384,7/1,2015-07-01T00:00:00.000,00406,,00406575562,,,62,2015,5755,METHADONE,3,FFSU,NY,true,,
27.8333,POINT (-81.717 27.8333),,,,,-81.717,4/1,2015-04-01T00:00:00.000,00054,1667.66,00054457125,0,62,25,2015,4571,METHADONE,2,FFSU,FL,false,1667.66,5869
36.17,POINT (-119.7462 36.17),,,,,-119.7462,1/1,2015-01-01T00:00:00.000,00054,13299.75,00054457025,164.17,731,25,2015,4570,METHADONE,1,FFSU,CA,false,13463.92,52937.5
43.3504,POINT (-84.5603 43.3504),,,,,-84.5603,10/1,2015-10-01T00:00:00.000,12496,,12496120803,,,03,2015,1208,SUBOXONE,4,MCOU,MI,true,,
35.6411,POINT (-79.8431 35.6411),,,,,-79.8431,10/1,2015-10-01T00:00:00.000,00054,4767.09,00054457025,0,217,25,2015,4570,METHADONE,4,FFSU,NC,false,4767.09,18458
31.1801,POINT (-91.8749 31.1801),,,,,-91.8749,1/1,2015-01-01T00:00:00.000,59385,,59385001430,,,30,2015,0014,BUNAVAIL,1,MCOU,LA,true,,
44.2853,POINT (-99.4632 44.2853),,,,,-99.4632,10/1,2015-10-01T00:00:00.000,00406,641,00406577101,0,29,01,2015,5771,METHADONE,4,FFSU,SD,false,641,5394
,,,,,,,7/1,2015-07-01T00:00:00.000,00054,3927.96,00054355344,59.86,72,44,2015,3553,METHADONE,3,FFSU,XX,false,3987.82,6851.5
44.6074,POINT (-69.3977 44.6074),,,,,-69.3977,7/1,2015-07-01T00:00:00.000,12496,,12496120801,,,01,2015,1208,SUBOXONE,3,FFSU,ME,true,,
35.6411,POINT (-79.8431 35.6411),,,,,-79.8431,10/1,2015-10-01T00:00:00.000,59385,,59385001630,,,30,2015,0016,BUNAVAIL,4,FFSU,NC,true,,
45.7326,POINT (-93.9196 45.7326),,,,,-93.9196,7/1,2015-07-01T00:00:00.000,66689,,66689071116,,,16,2015,0711,METHADONE,3,MCOU,MN,true,,
27.8333,POINT (-81.717 27.8333),,,,,-81.717,7/1,2015-07-01T00:00:00.000,00054,,00054355563,,,63,2015,3555,METHADONE,3,MCOU,FL,true,,
33.8191,POINT (-80.9066 33.8191),,,,,-80.9066,1/1,2015-01-01T00:00:00.000,12496,870053.24,12496120803,0,2657,03,2015,1208,SUBOXONE,1,MCOU,SC,false,870053.24,123404
27.8333,POINT (-81.717 27.8333),,,,,-81.717,1/1,2015-01-01T00:00:00.000,67877,2525,67877011601,0,128,01,2015,0116,METHADONE,1,FFSU,FL,false,2525,13581
44.2853,POINT (-99.4632 44.2853),,,,,-99.4632,1/1,2015-01-01T00:00:00.000,00406,1015.5,00406577101,0,53,01,2015,5771,METHADONE,1,FFSU,SD,false,1015.5,8313
