_latitude,_location,_location_address,_location_city,_location_state,_location_zip,_longitude,_quarter_begin,_quarter_begin_date,labeler_code,medicaid_amount_reimbursed,ndc,non_medicaid_amount_reimbursed,number_of_prescriptions,package_size,period_covered,product_code,product_fda_list_name,quarter,record_id,state_code,suppression_used,total_amount_reimbursed,units_reimbursed
44.5672,POINT (-122.1269 44.5672),,,,,-122.1269,10/1,2014-10-01T00:00:00.000,00054,11895.77,00054457125,384.97,548,25,2014,4571,METHADONE,4,MCOU,OR,false,12280.74,74836
,,,,,,,4/1,2014-04-01T00:00:00.000,67877,87676.06,67877011601,2332.33,4689,01,2014,0116,METHADONE,2,FFSU,XX,false,90008.39,637216.5
36.17,POINT (-119.7462 36.17),,,,,-119.7462,1/1,2014-01-01T00:00:00.000,00054,3256.25,00054457025,0,530,25,2014,4570,METHADONE,1,MCOU,CA,false,3256.25,36325
,,,,,,,4/1,2014-04-01T00:00:00.000,00054,32919.85,00054457025,2417.46,3873,25,2014,4570,METHADONE,2,FFSU,XX,false,35337.31,310939
39.0646,POINT (-105.3272 39.0646),,,,,-105.3272,1/1,2014-01-01T00:00:00.000,00054,12825.06,00054457125,107.35,587,25,2014,4571,METHADONE,1,FFSU,CO,false,12932.41,88428
39.0646,POINT (-105.3272 39.0646),,,,,-105.3272,10/1,2014-10-01T00:00:00.000,00054,24340.22,00054457125,16.54,745,25,2014,4571,METHADONE,4,FFSU,CO,false,24356.76,105239
45.7326,POINT (-93.9196 45.7326),,,,,-93.9196,10/1,2014-10-01T00:00:00.000,00406,2524.15,00406577101,0,212,01,2014,5771,METHADONE,4,FFSU,MN,false,2524.15,31447
38.4199,POINT (-117.1219 38.4199),,,,,-117.1219,7/1,2014-07-01T00:00:00.000,00406,13.12,00406577162,0,30,62,2014,5771,METHADONE,3,FFSU,NV,false,13.12,111
36.17,POINT (-119.7462 36.17),,,,,-119.7462,1/1,2014-01-01T00:00:00.000,00054,65316.58,00054457125,68.6,3662,25,2014,4571,METHADONE,1,MCOU,CA,false,65385.18,567683
36.17,POINT (-119.7462 36.17),,,,,-119.7462,4/1,2014-04-01T00:00:00.000,00054,52147.25,00054457125,359.8,3094,25,2014,4571,METHADONE,2,MCOU,CA,false,52507.05,477221.5
36.17,POINT (-119.7462 36.17),,,,,-119.7462,1/1,2014-01-01T00:00:00.000,00054,364.67,00054355563,0,36,63,2014,3555,METHADONE,1,MCOU,CA,false,364.67,5162.6
39.0646,POINT (-105.3272 39.0646),,,,,-105.3272,1/1,2014-01-01T00:00:00.000,12496,521111.71,12496120803,1714.2,1555,03,2014,1208,SUBOXONE,1,FFSU,CO,false,522825.91,74857
39.0646,POINT (-105.3272 39.0646),,,,,-105.3272,4/1,2014-04-01T00:00:00.000,00406,22044.1,00406577101,76.64,958,01,2014,5771,METHADONE,2,FFSU,CO,false,22120.74,151355
36.17,POINT (-119.7462 36.17),,,,,-119.7462,1/1,2014-01-01T00:00:00.000,00406,49208.96,00406577101,0,2801,01,2014,5771,METHADONE,1,MCOU,CA,false,49208.96,445042.5
39.0646,POINT (-105.3272 39.0646),,,,,-105.3272,4/1,2014-04-01T00:00:00.000,12496,786347.64,12496120803,1785.93,2344,03,2014,1208,SUBOXONE,2,FFSU,CO,false,788133.57,112475
39.0646,POINT (-105.3272 39.0646),,,,,-105.3272,10/1,2014-10-01T00:00:00.000,12496,69879.24,12496120403,434.64,283,03,2014,1204,SUBOXONE,4,FFSU,CO,false,70313.88,9978
44.5672,POINT (-122.1269 44.5672),,,,,-122.1269,4/1,2014-04-01T00:00:00.000,00054,5108.73,00054457025,80.91,328,25,2014,4570,METHADONE,2,MCOU,OR,false,5189.64,20704.578
44.5672,POINT (-122.1269 44.5672),,,,,-122.1269,7/1,2014-07-01T00:00:00.000,00054,11941.64,00054457125,192.42,557,25,2014,4571,METHADONE,3,MCOU,OR,false,12134.06,82889
39.0646,POINT (-105.3272 39.0646),,,,,-105.3272,10/1,2014-10-01T00:00:00.000,00406,35100.64,00406577101,184.54,927,01,2014,5771,METHADONE,4,FFSU,CO,false,35285.18,151981
46.9048,POINT (-110.3261 46.9048),,,,,-110.3261,7/1,2014-07-01T00:00:00.000,00406,3660.63,00406577101,0,213,01,2014,5771,METHADONE,3,FFSU,MT,false,3660.63,27036
44.5672,POINT (-122.1269 44.5672),,,,,-122.1269,7/1,2014-07-01T00:00:00.000,00054,4141.23,00054457025,78.4,268,25,2014,4570,METHADONE,3,MCOU,OR,false,4219.63,22939
39.0646,POINT (-105.3272 39.0646),,,,,-105.3272,4/1,2014-04-01T00:00:00.000,00054,3353.4,00054457025,4.97,249,25,2014,4570,METHADONE,2,FFSU,CO,false,3358.37,23083
39.0646,POINT (-105.3272 39.0646),,,,,-105.3272,4/1,2014-04-01T00:00:00.000,12496,34836.47,12496120403,0,97,03,2014,1204,SUBOXONE,2,FFSU,CO,false,34836.47,5000
31.1801,POINT (-91.8749 31.1801),,,,,-91.8749,7/1,2014-07-01T00:00:00.000,12496,1118216.72,12496120803,3773.36,3013,03,2014,1208,SUBOXONE,3,FFSU,LA,false,1121990.08,157346
44.5672,POINT (-122.1269 44.5672),,,,,-122.1269,4/1,2014-04-01T00:00:00.000,00054,15586.23,00054457125,164.95,696,25,2014,4571,METHADONE,2,MCOU,OR,false,15751.18,89034.442
36.17,POINT (-119.7462 36.17),,,,,-119.7462,4/1,2014-04-01T00:00:00.000,00406,86665.84,00406577101,174.04,4255,01,2014,5771,METHADONE,2,FFSU,CA,false,86839.88,650911.5
,,,,,,,4/1,2014-04-01T00:00:00.000,67457,15572.93,67457021720,15,28,20,2014,0217,METHADONE,2,FFSU,XX,false,15587.93,1818
34.8375,POINT (-106.2371 34.8375),,,,,-106.2371,4/1,2014-04-01T00:00:00.000,00054,1086.37,00054457125,0,72,25,2014,4571,METHADONE,2,MCOU,NM,false,1086.37,9424
45.7326,POINT (-93.9196 45.7326),,,,,-93.9196,4/1,2014-04-01T00:00:00.000,12496,205240.92,12496120803,0,535,03,2014,1208,SUBOXONE,2,FFSU,MN,false,205240.92,29694
42.1497,POINT (-74.9384 42.1497),,,,,-74.9384,1/1,2014-01-01T00:00:00.000,67457,,67457021720,,,20,2014,0217,METHADONE,1,MCOU,NY,true,,
36.17,POINT (-119.7462 36.17),,,,,-119.7462,7/1,2014-07-01T00:00:00.000,00406,105345.81,00406577101,280.8,5253,01,2014,5771,METHADONE,3,FFSU,CA,false,105626.61,796453.5
42.1497,POINT (-74.9384 42.1497),,,,,-74.9384,7/1,2014-07-01T00:00:00.000,67457,,67457021720,,,20,2014,0217,METHADONE,3,MCOU,NY,true,,
,,,,,,,10/1,2014-10-01T00:00:00.000,67457,,67457021720,,,20,2014,0217,METHADONE,4,MCOU,XX,true,,
36.17,POINT (-119.7462 36.17),,,,,-119.7462,4/1,2014-04-01T00:00:00.000,00406,5009.9,00406575501,1.23,565,01,2014,5755,METHADONE,2,FFSU,CA,false,5011.13,42533
36.17,POINT (-119.7462 36.17),,,,,-119.7462,10/1,2014-10-01T00:00:00.000,00406,9051.83,00406575501,9.45,604,01,2014,5755,METHADONE,4,FFSU,CA,false,9061.28,47684
36.17,POINT (-119.7462 36.17),,,,,-119.7462,1/1,2014-01-01T00:00:00.000,00406,4538.02,00406575501,17.36,505,01,2014,5755,METHADONE,1,FFSU,CA,false,4555.38,37906
36.17,POINT (-119.7462 36.17),,,,,-119.7462,7/1,2014-07-01T00:00:00.000,00406,5845.35,00406575501,3.69,680,01,2014,5755,METHADONE,3,FFSU,CA,false,5849.04,53265
36.17,POINT (-119.7462 36.17),,,,,-119.7462,10/1,2014-10-01T00:00:00.000,00406,200081.72,00406577101,125.51,4962,01,2014,5771,METHADONE,4,FFSU,CA,false,200207.23,711861
36.17,POINT (-119.7462 36.17),,,,,-119.7462,1/1,2014-01-01T00:00:00.000,00406,83699.85,00406577101,241.83,4042,01,2014,5771,METHADONE,1,FFSU,CA,false,83941.68,634093
37.768,POINT (-78.2057 37.768),,,,,-78.2057,4/1,2014-04-01T00:00:00.000,00054,1088.64,00054457125,131.22,42,25,2014,4571,METHADONE,2,FFSU,VA,false,1219.86,8651
36.17,POINT (-119.7462 36.17),,,,,-119.7462,10/1,2014-10-01T00:00:00.000,00406,3821.19,00406577162,0,79,62,2014,5771,METHADONE,4,FFSU,CA,false,3821.19,10722.5
42.1497,POINT (-74.9384 42.1497),,,,,-74.9384,10/1,2014-10-01T00:00:00.000,67457,,67457021720,,,20,2014,0217,METHADONE,4,MCOU,NY,true,,
39.8647,POINT (-86.2604 39.8647),,,,,-86.2604,1/1,2014-01-01T00:00:00.000,00054,32650.44,00054457125,4811.95,1886,25,2014,4571,METHADONE,1,FFSU,IN,false,37462.39,282186
41.6772,POINT (-71.5101 41.6772),,,,,-71.5101,4/1,2014-04-01T00:00:00.000,00406,,00406575501,,,01,2014,5755,METHADONE,2,MCOU,RI,true,,
37.768,POINT (-78.2057 37.768),,,,,-78.2057,4/1,2014-04-01T00:00:00.000,00406,228.19,00406575501,31.21,39,01,2014,5755,METHADONE,2,FFSU,VA,false,259.4,1969
,,,,,,,7/1,2014-07-01T00:00:00.000,00054,1235.98,00054855424,1,57,24,2014,8554,METHADONE,3,FFSU,XX,false,1236.98,4384.5
37.768,POINT (-78.2057 37.768),,,,,-78.2057,10/1,2014-10-01T00:00:00.000,00406,,00406577162,,,62,2014,5771,METHADONE,4,FFSU,VA,true,,
37.768,POINT (-78.2057 37.768),,,,,-78.2057,10/1,2014-10-01T00:00:00.000,00406,,00406575562,,,62,2014,5755,METHADONE,4,MCOU,VA,true,,
41.6772,POINT (-71.5101 41.6772),,,,,-71.5101,10/1,2014-10-01T00:00:00.000,00406,2356.88,00406577101,0,79,01,2014,5771,METHADONE,4,MCOU,RI,false,2356.88,13614
37.768,POINT (-78.2057 37.768),,,,,-78.2057,10/1,2014-10-01T00:00:00.000,67877,2006.51,67877011601,25,131,01,2014,0116,Methadone,4,MCOU,VA,false,2031.51,20883
,,,,,,,7/1,2014-07-01T00:00:00.000,00054,12127.79,00054355563,353.89,729,63,2014,3555,METHADONE,3,FFSU,XX,false,12481.68,149292.41
37.669,POINT (-84.6514 37.669),,,,,-84.6514,4/1,2014-04-01T00:00:00.000,00054,14333.62,00054457125,7.78,1031,25,2014,4571,METHADONE,2,MCOU,KY,false,14341.4,129103
37.768,POINT (-78.2057 37.768),,,,,-78.2057,10/1,2014-10-01T00:00:00.000,00054,11022.79,00054457125,155,661,25,2014,4571,METHADONE,4,MCOU,VA,false,11177.79,85799.001
37.768,POINT (-78.2057 37.768),,,,,-78.2057,7/1,2014-07-01T00:00:00.000,00406,550.04,00406575501,33,98,01,2014,5755,METHADONE,3,MCOU,VA,false,583.04,7832
37.768,POINT (-78.2057 37.768),,,,,-78.2057,10/1,2014-10-01T00:00:00.000,00406,15979.07,00406577101,226,1007,01,2014,5771,METHADONE,4,MCOU,VA,false,16205.07,145639.001
,,,,,,,1/1,2014-01-01T00:00:00.000,66689,771.06,66689071116,20.6,41,16,2014,0711,METHADONE,1,FFSU,XX,false,791.66,7690.9
,,,,,,,7/1,2014-07-01T00:00:00.000,66689,938.71,66689071116,3,62,16,2014,0711,METHADONE,3,FFSU,XX,false,941.71,8131.96
,,,,,,,7/1,2014-07-01T00:00:00.000,00054,1060.35,00054855424,3,63,24,2014,8554,METHADONE,3,MCOU,XX,false,1063.35,5919
41.6772,POINT (-71.5101 41.6772),,,,,-71.5101,10/1,2014-10-01T00:00:00.000,00406,,00406575501,,,01,2014,5755,METHADONE,4,MCOU,RI,true,,
37.768,POINT (-78.2057 37.768),,,,,-78.2057,7/1,2014-07-01T00:00:00.000,00406,,00406577162,,,62,2014,5771,METHADONE,3,MCOU,VA,true,,
37.768,POINT (-78.2057 37.768),,,,,-78.2057,7/1,2014-07-01T00:00:00.000,00054,,00054855424,,,24,2014,8554,METHADONE,3,MCOU,VA,true,,
37.768,POINT (-78.2057 37.768),,,,,-78.2057,1/1,2014-01-01T00:00:00.000,67457,,67457021720,,,20,2014,0217,Methadone,1,FFSU,VA,true,,
,,,,,,,10/1,2014-10-01T00:00:00.000,00054,2635.2,00054855424,23,95,24,2014,8554,METHADONE,4,FFSU,XX,false,2658.2,8272
39.8647,POINT (-86.2604 39.8647),,,,,-86.2604,4/1,2014-04-01T00:00:00.000,00054,26283.62,00054457125,4738.53,1884,25,2014,4571,METHADONE,2,FFSU,IN,false,31022.15,287318
37.768,POINT (-78.2057 37.768),,,,,-78.2057,4/1,2014-04-01T00:00:00.000,00054,,00054855424,,,24,2014,8554,METHADONE,2,FFSU,VA,true,,
,,,,,,,4/1,2014-04-01T00:00:00.000,00054,11155.66,00054355563,167.81,543,63,2014,3555,METHADONE,2,MCOU,XX,false,11323.47,153200.08
39.8647,POINT (-86.2604 39.8647),,,,,-86.2604,1/1,2014-01-01T00:00:00.000,00406,811.85,00406575501,271.31,123,01,2014,5755,METHADONE,1,FFSU,IN,false,1083.16,8955
41.6772,POINT (-71.5101 41.6772),,,,,-71.5101,7/1,2014-07-01T00:00:00.000,00406,1835.4,00406577101,0,81,01,2014,5771,METHADONE,3,MCOU,RI,false,1835.4,14172
37.768,POINT (-78.2057 37.768),,,,,-78.2057,10/1,2014-10-01T00:00:00.000,00406,,00406575562,,,62,2014,5755,METHADONE,4,FFSU,VA,true,,
37.768,POINT (-78.2057 37.768),,,,,-78.2057,1/1,2014-01-01T00:00:00.000,67457,,67457021720,,,20,2014,0217,Methadone,1,MCOU,VA,true,,
41.6772,POINT (-71.5101 41.6772),,,,,-71.5101,10/1,2014-10-01T00:00:00.000,00054,406.15,00054457025,0,35,25,2014,4570,METHADONE,4,MCOU,RI,false,406.15,3176
37.768,POINT (-78.2057 37.768),,,,,-78.2057,10/1,2014-10-01T00:00:00.000,00406,,00406577162,,,62,2014,5771,METHADONE,4,MCOU,VA,true,,
41.6772,POINT (-71.5101 41.6772),,,,,-71.5101,4/1,2014-04-01T00:00:00.000,00054,240.41,00054457025,0,44,25,2014,4570,METHADONE,2,MCOU,RI,false,240.41,2878
37.768,POINT (-78.2057 37.768),,,,,-78.2057,7/1,2014-07-01T00:00:00.000,67457,,67457021720,,,20,2014,0217,Methadone,3,FFSU,VA,true,,
,,,,,,,4/1,2014-04-01T00:00:00.000,67877,126093.16,67877011601,1314.23,9212,01,2014,0116,METHADONE,2,MCOU,XX,false,127407.39,1243689.9
37.669,POINT (-84.6514 37.669),,,,,-84.6514,7/1,2014-07-01T00:00:00.000,00406,13833.86,00406577101,56.4,1048,01,2014,5771,METHADONE,3,MCOU,KY,false,13890.26,131564
41.6772,POINT (-71.5101 41.6772),,,,,-71.5101,4/1,2014-04-01T00:00:00.000,00054,3182.36,00054457125,0,167,25,2014,4571,METHADONE,2,MCOU,RI,false,3182.36,28108
37.768,POINT (-78.2057 37.768),,,,,-78.2057,1/1,2014-01-01T00:00:00.000,00406,15970.55,00406577101,366,845,01,2014,5771,METHADONE,1,MCOU,VA,false,16336.55,149112.001
37.669,POINT (-84.6514 37.669),,,,,-84.6514,4/1,2014-04-01T00:00:00.000,00406,10791.78,00406577101,0,803,01,2014,5771,METHADONE,2,MCOU,KY,false,10791.78,107100
,,,,,,,1/1,2014-01-01T00:00:00.000,67457,4226.33,67457021720,4,28,20,2014,0217,METHADONE,1,FFSU,XX,false,4230.33,548.56
37.768,POINT (-78.2057 37.768),,,,,-78.2057,7/1,2014-07-01T00:00:00.000,00406,,00406575562,,,62,2014,5755,METHADONE,3,FFSU,VA,true,,
37.669,POINT (-84.6514 37.669),,,,,-84.6514,1/1,2014-01-01T00:00:00.000,00054,13119.97,00054457125,0,865,25,2014,4571,METHADONE,1,MCOU,KY,false,13119.97,110604
38.8964,POINT (-77.0262 38.8964),,,,,-77.0262,7/1,2014-07-01T00:00:00.000,00406,94.36,00406575501,0,15,01,2014,5755,METHADONE,3,FFSU,DC,false,94.36,504
,,,,,,,4/1,2014-04-01T00:00:00.000,00054,32530.68,00054457025,1045.52,5251,25,2014,4570,METHADONE,2,MCOU,XX,false,33576.2,395448.578
,,,,,,,10/1,2014-10-01T00:00:00.000,00054,8958.22,00054355663,110.43,191,63,2014,3556,METHADONE,4,MCOU,XX,false,9068.65,78891.85
38.468,POINT (-80.9696 38.468),,,,,-80.9696,4/1,2014-04-01T00:00:00.000,00406,913.19,00406577101,0,88,01,2014,5771,METHADONE,2,MCOU,WV,false,913.19,9654
37.768,POINT (-78.2057 37.768),,,,,-78.2057,7/1,2014-07-01T00:00:00.000,00054,,00054855424,,,24,2014,8554,METHADONE,3,FFSU,VA,true,,
,,,,,,,4/1,2014-04-01T00:00:00.000,66689,764.08,66689071116,12.54,51,16,2014,0711,METHADONE,2,FFSU,XX,false,776.62,6884.19
,,,,,,,7/1,2014-07-01T00:00:00.000,66689,802.96,66689071116,5,17,16,2014,0711,METHADONE,3,MCOU,XX,false,807.96,11843.05
,,,,,,,1/1,2014-01-01T00:00:00.000,00406,34241.91,00406575501,1454.52,3860,01,2014,5755,METHADONE,1,FFSU,XX,false,35696.43,294060.5
37.768,POINT (-78.2057 37.768),,,,,-78.2057,10/1,2014-10-01T00:00:00.000,00054,,00054855424,,,24,2014,8554,METHADONE,4,FFSU,VA,true,,
,,,,,,,10/1,2014-10-01T00:00:00.000,67877,73100.13,67877011601,654.65,5127,01,2014,0116,METHADONE,4,MCOU,XX,false,73754.78,660991.9
39.8647,POINT (-86.2604 39.8647),,,,,-86.2604,4/1,2014-04-01T00:00:00.000,00406,943.07,00406575501,287.2,151,01,2014,5755,METHADONE,2,FFSU,IN,false,1230.27,11150
37.768,POINT (-78.2057 37.768),,,,,-78.2057,7/1,2014-07-01T00:00:00.000,00054,10999.57,00054457125,256,732,25,2014,4571,METHADONE,3,MCOU,VA,false,11255.57,101125
41.6772,POINT (-71.5101 41.6772),,,,,-71.5101,4/1,2014-04-01T00:00:00.000,00406,,00406577101,,,01,2014,5771,METHADONE,2,MCOU,RI,true,,
,,,,,,,4/1,2014-04-01T00:00:00.000,00054,358416.04,00054457125,12899.4,20391,25,2014,4571,METHADONE,2,FFSU,XX,false,371315.44,2753400.04
37.768,POINT (-78.2057 37.768),,,,,-78.2057,10/1,2014-10-01T00:00:00.000,00054,269.48,00054355563,27,134,63,2014,3555,METHADONE,4,MCOU,VA,false,296.48,1748.4
45.7326,POINT (-93.9196 45.7326),,,,,-93.9196,1/1,2014-01-01T00:00:00.000,59011,22469.55,59011075204,0,53,04,2014,0752,BUTRANS,1,MCOU,MN,false,22469.55,208
41.6772,POINT (-71.5101 41.6772),,,,,-71.5101,7/1,2014-07-01T00:00:00.000,00054,316.53,00054457025,0,37,25,2014,4570,METHADONE,3,MCOU,RI,false,316.53,3237
37.768,POINT (-78.2057 37.768),,,,,-78.2057,1/1,2014-01-01T00:00:00.000,00054,107.71,00054355563,27,53,63,2014,3555,METHADONE,1,MCOU,VA,false,134.71,935
41.6772,POINT (-71.5101 41.6772),,,,,-71.5101,7/1,2014-07-01T00:00:00.000,00406,,00406575501,,,01,2014,5755,METHADONE,3,MCOU,RI,true,,
,,,,,,,1/1,2014-01-01T00:00:00.000,00054,365624.95,00054457125,13055.22,20220,25,2014,4571,METHADONE,1,FFSU,XX,false,378680.17,2751870
,,,,,,,1/1,2014-01-01T00:00:00.000,00406,398461.14,00406577101,11782.07,21807,01,2014,5771,METHADONE,1,FFSU,XX,false,410243.21,3067492.38
45.7326,POINT (-93.9196 45.7326),,,,,-93.9196,4/1,2014-04-01T00:00:00.000,12496,988928.25,12496120803,0,2431,03,2014,1208,SUBOXONE,2,MCOU,MN,false,988928.25,136314
,,,,,,,1/1,2014-01-01T00:00:00.000,00054,7099.85,00054355563,468.02,496,63,2014,3555,METHADONE,1,MCOU,XX,false,7567.87,102509.71
37.768,POINT (-78.2057 37.768),,,,,-78.2057,7/1,2014-07-01T00:00:00.000,00406,204.78,00406575501,15.66,30,01,2014,5755,METHADONE,3,FFSU,VA,false,220.44,1701
,,,,,,,4/1,2014-04-01T00:00:00.000,00406,3672.38,00406577162,6,213,62,2014,5771,METHADONE,2,FFSU,XX,false,3678.38,16927
37.768,POINT (-78.2057 37.768),,,,,-78.2057,4/1,2014-04-01T00:00:00.000,00406,526.14,00406575501,21,93,01,2014,5755,METHADONE,2,MCOU,VA,false,547.14,6647
37.768,POINT (-78.2057 37.768),,,,,-78.2057,7/1,2014-07-01T00:00:00.000,00406,1407.66,00406577101,46.84,81,01,2014,5771,METHADONE,3,FFSU,VA,false,1454.5,10028
37.768,POINT (-78.2057 37.768),,,,,-78.2057,4/1,2014-04-01T00:00:00.000,00406,1525.62,00406577101,36.5,75,01,2014,5771,METHADONE,2,FFSU,VA,false,1562.12,11624
41.6772,POINT (-71.5101 41.6772),,,,,-71.5101,7/1,2014-07-01T00:00:00.000,00054,,00054355663,,,63,2014,3556,METHADONE,3,MCOU,RI,true,,
40.3736,POINT (-82.7755 40.3736),,,,,-82.7755,7/1,2014-07-01T00:00:00.000,67457,,67457021720,,,20,2014,0217,Methadone,3,MCOU,OH,true,,
40.3736,POINT (-82.7755 40.3736),,,,,-82.7755,10/1,2014-10-01T00:00:00.000,67457,,67457021720,,,20,2014,0217,Methadone,4,MCOU,OH,true,,
27.8333,POINT (-81.717 27.8333),,,,,-81.717,10/1,2014-10-01T00:00:00.000,12496,834887.55,12496120803,660.64,2769,03,2014,1208,SUBOXONE,4,MCOU,FL,false,835548.19,116370
37.768,POINT (-78.2057 37.768),,,,,-78.2057,4/1,2014-04-01T00:00:00.000,00406,14602.96,00406577101,214,802,01,2014,5771,METHADONE,2,MCOU,VA,false,14816.96,135714
41.6772,POINT (-71.5101 41.6772),,,,,-71.5101,7/1,2014-07-01T00:00:00.000,67877,1201.76,67877011601,0,46,01,2014,0116,Methadone,3,MCOU,RI,false,1201.76,9036
,,,,,,,10/1,2014-10-01T00:00:00.000,00406,6304.15,00406577162,6.65,155,62,2014,5771,METHADONE,4,FFSU,XX,false,6310.8,15715
37.768,POINT (-78.2057 37.768),,,,,-78.2057,4/1,2014-04-01T00:00:00.000,00054,11432.07,00054457125,184,724,25,2014,4571,METHADONE,2,MCOU,VA,false,11616.07,97188.002
