_latitude,_location,_location_address,_location_city,_location_state,_location_zip,_longitude,_quarter_begin,_quarter_begin_date,labeler_code,medicaid_amount_reimbursed,ndc,non_medicaid_amount_reimbursed,number_of_prescriptions,package_size,period_covered,product_code,product_fda_list_name,quarter,record_id,state_code,suppression_used,total_amount_reimbursed,units_reimbursed
,,,,,,,4/1,2012-04-01T00:00:00.000,00406,23152.19,00406575501,507.27,3687,01,2012,5755,METHADONE,2,MCOU,XX,false,23659.46,309054
39.0646,POINT (-105.3272 39.0646),,,,,-105.3272,7/1,2012-07-01T00:00:00.000,12496,138011.22,12496130602,2526.33,285,02,2012,1306,SUBOXONE,3,FFSU,CO,false,140537.55,16528
21.1098,POINT (-157.5311 21.1098),,,,,-157.5311,7/1,2012-07-01T00:00:00.000,00406,164.27,00406575501,0,20,01,2012,5755,METHADONE,3,MCOU,HI,false,164.27,1386
21.1098,POINT (-157.5311 21.1098),,,,,-157.5311,7/1,2012-07-01T00:00:00.000,00054,,00054355663,,,63,2012,3556,METHADONE,3,MCOU,HI,true,,
36.17,POINT (-119.7462 36.17),,,,,-119.7462,10/1,2012-10-01T00:00:00.000,00054,107444.7,00054457125,182.65,5145,25,2012,4571,METHADONE,4,MCOU,CA,false,107627.35,908640
,,,,,,,4/1,2012-04-01T00:00:00.000,00406,345315.48,00406577101,4320.58,21116,01,2012,5771,METHADONE,2,MCOU,XX,false,349636.06,3283530.561
21.1098,POINT (-157.5311 21.1098),,,,,-157.5311,10/1,2012-10-01T00:00:00.000,00054,,00054457125,,,25,2012,4571,METHADONE,4,FFSU,HI,true,,
36.17,POINT (-119.7462 36.17),,,,,-119.7462,10/1,2012-10-01T00:00:00.000,00406,51660.65,00406577101,51.75,2535,01,2012,5771,METHADONE,4,MCOU,CA,false,51712.4,422075
36.17,POINT (-119.7462 36.17),,,,,-119.7462,10/1,2012-10-01T00:00:00.000,00406,2155.4,00406575501,0,313,01,2012,5755,METHADONE,4,MCOU,CA,false,2155.4,23475.5
,,,,,,,10/1,2012-10-01T00:00:00.000,00054,26345.34,00054457025,1209.2,4335,25,2012,4570,METHADONE,4,MCOU,XX,false,27554.54,346568.5
21.1098,POINT (-157.5311 21.1098),,,,,-157.5311,7/1,2012-07-01T00:00:00.000,00406,7295.05,00406577101,0,370,01,2012,5771,METHADONE,3,MCOU,HI,false,7295.05,58544
21.1098,POINT (-157.5311 21.1098),,,,,-157.5311,7/1,2012-07-01T00:00:00.000,00054,,00054355563,,,63,2012,3555,METHADONE,3,FFSU,HI,true,,
36.17,POINT (-119.7462 36.17),,,,,-119.7462,4/1,2012-04-01T00:00:00.000,00054,116809.94,00054457125,120.21,5539,25,2012,4571,METHADONE,2,MCOU,CA,false,116930.15,989318
36.17,POINT (-119.7462 36.17),,,,,-119.7462,10/1,2012-10-01T00:00:00.000,00054,4044.25,00054457025,0,563,25,2012,4570,METHADONE,4,MCOU,CA,false,4044.25,48653.5
21.1098,POINT (-157.5311 21.1098),,,,,-157.5311,10/1,2012-10-01T00:00:00.000,00054,416.14,00054457025,0,56,25,2012,4570,METHADONE,4,MCOU,HI,false,416.14,3486
21.1098,POINT (-157.5311 21.1098),,,,,-157.5311,7/1,2012-07-01T00:00:00.000,00054,,00054355344,,,44,2012,3553,METHADONE,3,MCOU,HI,true,,
21.1098,POINT (-157.5311 21.1098),,,,,-157.5311,1/1,2012-01-01T00:00:00.000,67877,,67877011601,,,01,2012,0116,METHADONE,1,MCOU,HI,true,,
,,,,,,,10/1,2012-10-01T00:00:00.000,00054,584332.03,00054457125,20237.04,32874,25,2012,4571,METHADONE,4,FFSU,XX,false,604569.07,4895905.151
21.1098,POINT (-157.5311 21.1098),,,,,-157.5311,7/1,2012-07-01T00:00:00.000,00054,445.69,00054457025,0,55,25,2012,4570,METHADONE,3,MCOU,HI,false,445.69,3460
36.17,POINT (-119.7462 36.17),,,,,-119.7462,7/1,2012-07-01T00:00:00.000,00054,3475.35,00054457025,0,467,25,2012,4570,METHADONE,3,MCOU,CA,false,3475.35,41564
39.0646,POINT (-105.3272 39.0646),,,,,-105.3272,1/1,2012-01-01T00:00:00.000,59011,10805.83,59011075204,845.67,33,04,2012,0752,BUTRANS,1,FFSU,CO,false,11651.5,132
,,,,,,,4/1,2012-04-01T00:00:00.000,00054,43852.72,00054457025,2136.87,5224,25,2012,4570,METHADONE,2,FFSU,XX,false,45989.59,432031.9
,,,,,,,10/1,2012-10-01T00:00:00.000,00406,20585.02,00406575501,612.28,3498,01,2012,5755,METHADONE,4,MCOU,XX,false,21197.3,278485.5
,,,,,,,7/1,2012-07-01T00:00:00.000,00406,459650,00406577101,15470.85,25594,01,2012,5771,METHADONE,3,FFSU,XX,false,475120.85,3769535
21.1098,POINT (-157.5311 21.1098),,,,,-157.5311,10/1,2012-10-01T00:00:00.000,00406,,00406575501,,,01,2012,5755,METHADONE,4,MCOU,HI,true,,
36.17,POINT (-119.7462 36.17),,,,,-119.7462,1/1,2012-01-01T00:00:00.000,00054,3048.22,00054457025,0,430,25,2012,4570,METHADONE,1,MCOU,CA,false,3048.22,37653
39.0646,POINT (-105.3272 39.0646),,,,,-105.3272,10/1,2012-10-01T00:00:00.000,00054,16282.11,00054457125,45.99,635,25,2012,4571,METHADONE,4,FFSU,CO,false,16328.1,105111
31.106,POINT (-97.6475 31.106),,,,,-97.6475,1/1,2012-01-01T00:00:00.000,00406,121.16,00406575501,0,20,01,2012,5755,METHADONE,1,MCOU,TX,false,121.16,1555
21.1098,POINT (-157.5311 21.1098),,,,,-157.5311,4/1,2012-04-01T00:00:00.000,00054,18558,00054457125,0,911,25,2012,4571,METHADONE,2,MCOU,HI,false,18558,149655
,,,,,,,1/1,2012-01-01T00:00:00.000,00054,79835.4,00054457025,181,3507,25,2012,4570,METHADONE,1,MCOU,XX,false,80016.4,291589.716
39.0646,POINT (-105.3272 39.0646),,,,,-105.3272,1/1,2012-01-01T00:00:00.000,00406,13075.26,00406577101,168.94,491,01,2012,5771,METHADONE,1,FFSU,CO,false,13244.2,85581.5
,,,,,,,1/1,2012-01-01T00:00:00.000,00054,854009.32,00054457125,18960.02,46342,25,2012,4571,METHADONE,1,FFSU,XX,false,872969.34,6730278.501
21.1098,POINT (-157.5311 21.1098),,,,,-157.5311,7/1,2012-07-01T00:00:00.000,00054,16214.64,00054457125,0,818,25,2012,4571,METHADONE,3,MCOU,HI,false,16214.64,130542
36.17,POINT (-119.7462 36.17),,,,,-119.7462,1/1,2012-01-01T00:00:00.000,00406,38074.55,00406577101,0,1962,01,2012,5771,METHADONE,1,MCOU,CA,false,38074.55,314184
36.17,POINT (-119.7462 36.17),,,,,-119.7462,10/1,2012-10-01T00:00:00.000,00054,349.92,00054355563,0,24,63,2012,3555,METHADONE,4,MCOU,CA,false,349.92,4794
,,,,,,,1/1,2012-01-01T00:00:00.000,00054,4993.11,00054355663,87.73,97,63,2012,3556,METHADONE,1,MCOU,XX,false,5080.84,46669.753
21.1098,POINT (-157.5311 21.1098),,,,,-157.5311,1/1,2012-01-01T00:00:00.000,00054,,00054457125,,,25,2012,4571,METHADONE,1,FFSU,HI,true,,
,,,,,,,1/1,2012-01-01T00:00:00.000,00054,481486.8,00054457125,2280.42,26285,25,2012,4571,METHADONE,1,MCOU,XX,false,483767.22,4200968.331
21.1098,POINT (-157.5311 21.1098),,,,,-157.5311,1/1,2012-01-01T00:00:00.000,00054,19024.23,00054457125,0,697,25,2012,4571,METHADONE,1,MCOU,HI,false,19024.23,119145
21.1098,POINT (-157.5311 21.1098),,,,,-157.5311,4/1,2012-04-01T00:00:00.000,00054,18461.33,00054457025,0,46,25,2012,4570,METHADONE,2,MCOU,HI,false,18461.33,4390
21.1098,POINT (-157.5311 21.1098),,,,,-157.5311,1/1,2012-01-01T00:00:00.000,00054,,00054855324,,,24,2012,8553,METHADONE,1,FFSU,HI,true,,
,,,,,,,1/1,2012-01-01T00:00:00.000,00406,603309.57,00406577101,14322.55,32742,01,2012,5771,METHADONE,1,FFSU,XX,false,617632.12,4792520.5
21.1098,POINT (-157.5311 21.1098),,,,,-157.5311,7/1,2012-07-01T00:00:00.000,00054,,00054355563,,,63,2012,3555,METHADONE,3,MCOU,HI,true,,
36.17,POINT (-119.7462 36.17),,,,,-119.7462,7/1,2012-07-01T00:00:00.000,00406,41320.9,00406577101,3.3,2107,01,2012,5771,METHADONE,3,MCOU,CA,false,41324.2,341593
21.1098,POINT (-157.5311 21.1098),,,,,-157.5311,1/1,2012-01-01T00:00:00.000,00406,9288.98,00406577101,0,469,01,2012,5771,METHADONE,1,MCOU,HI,false,9288.98,73354
21.1098,POINT (-157.5311 21.1098),,,,,-157.5311,10/1,2012-10-01T00:00:00.000,00406,8652.18,00406577101,0,442,01,2012,5771,METHADONE,4,MCOU,HI,false,8652.18,70978
40.1135,POINT (-111.8535 40.1135),,,,,-111.8535,4/1,2012-04-01T00:00:00.000,00054,384.57,00054457025,10.73,61,25,2012,4570,METHADONE,2,FFSU,UT,false,395.3,3764
,,,,,,,7/1,2012-07-01T00:00:00.000,00054,30027.66,00054457025,1164.65,4478,25,2012,4570,METHADONE,3,MCOU,XX,false,31192.31,375218.002
36.17,POINT (-119.7462 36.17),,,,,-119.7462,7/1,2012-07-01T00:00:00.000,00406,2459.08,00406575501,0,331,01,2012,5755,METHADONE,3,MCOU,CA,false,2459.08,27035
21.1098,POINT (-157.5311 21.1098),,,,,-157.5311,1/1,2012-01-01T00:00:00.000,00406,,00406577101,,,01,2012,5771,METHADONE,1,FFSU,HI,true,,
39.0646,POINT (-105.3272 39.0646),,,,,-105.3272,7/1,2012-07-01T00:00:00.000,00406,15297.02,00406577101,124.99,599,01,2012,5771,METHADONE,3,FFSU,CO,false,15422.01,101196
21.1098,POINT (-157.5311 21.1098),,,,,-157.5311,1/1,2012-01-01T00:00:00.000,00054,57223.47,00054457025,0,51,25,2012,4570,METHADONE,1,MCOU,HI,false,57223.47,6303
36.17,POINT (-119.7462 36.17),,,,,-119.7462,7/1,2012-07-01T00:00:00.000,00054,108712.72,00054457125,194.48,5259,25,2012,4571,METHADONE,3,MCOU,CA,false,108907.2,921595
36.17,POINT (-119.7462 36.17),,,,,-119.7462,4/1,2012-04-01T00:00:00.000,00406,2408.62,00406575501,0,318,01,2012,5755,METHADONE,2,MCOU,CA,false,2408.62,26169
21.1098,POINT (-157.5311 21.1098),,,,,-157.5311,4/1,2012-04-01T00:00:00.000,00054,,00054457125,,,25,2012,4571,METHADONE,2,FFSU,HI,true,,
37.669,POINT (-84.6514 37.669),,,,,-84.6514,1/1,2012-01-01T00:00:00.000,12496,,12496130602,,,02,2012,1306,SUBOXONE,1,FFSU,KY,true,,
,,,,,,,4/1,2012-04-01T00:00:00.000,00054,685270.8,00054457125,19533.34,36817,25,2012,4571,METHADONE,2,FFSU,XX,false,704804.14,5637355
39.0646,POINT (-105.3272 39.0646),,,,,-105.3272,10/1,2012-10-01T00:00:00.000,00406,17910.34,00406577101,125.04,714,01,2012,5771,METHADONE,4,FFSU,CO,false,18035.38,118130
39.0646,POINT (-105.3272 39.0646),,,,,-105.3272,4/1,2012-04-01T00:00:00.000,00406,12509.26,00406577101,121.27,482,01,2012,5771,METHADONE,2,FFSU,CO,false,12630.53,83657
,,,,,,,10/1,2012-10-01T00:00:00.000,00054,4668.93,00054355563,93.81,402,63,2012,3555,METHADONE,4,MCOU,XX,false,4762.74,69319.69
39.0646,POINT (-105.3272 39.0646),,,,,-105.3272,7/1,2012-07-01T00:00:00.000,00054,18199.39,00054457125,33.11,711,25,2012,4571,METHADONE,3,FFSU,CO,false,18232.5,118919
40.1135,POINT (-111.8535 40.1135),,,,,-111.8535,7/1,2012-07-01T00:00:00.000,00054,4022.52,00054457125,0,387,25,2012,4571,METHADONE,3,FFSU,UT,false,4022.52,39075.5
,,,,,,,10/1,2012-10-01T00:00:00.000,00054,517788.71,00054457125,10167.11,32052,25,2012,4571,METHADONE,4,MCOU,XX,false,527955.82,4944814.003
39.0646,POINT (-105.3272 39.0646),,,,,-105.3272,10/1,2012-10-01T00:00:00.000,12496,342325.24,12496120803,2020.8,1001,03,2012,1208,SUBOXONE,4,FFSU,CO,false,344346.04,47442
39.0646,POINT (-105.3272 39.0646),,,,,-105.3272,7/1,2012-07-01T00:00:00.000,12496,253610.16,12496120803,1542.44,726,03,2012,1208,SUBOXONE,3,FFSU,CO,false,255152.6,35508
,,,,,,,10/1,2012-10-01T00:00:00.000,00406,484483.82,00406577101,12986.7,26982,01,2012,5771,METHADONE,4,FFSU,XX,false,497470.52,3960050
42.1497,POINT (-74.9384 42.1497),,,,,-74.9384,4/1,2012-04-01T00:00:00.000,67457,5826.62,67457021720,599.22,23,20,2012,0217,METHADONE,2,FFSU,NY,false,6425.84,440
40.5773,POINT (-77.264 40.5773),,,,,-77.264,10/1,2012-10-01T00:00:00.000,00406,713.07,00406575501,14.91,121,01,2012,5755,METHADONE,4,FFSU,PA,false,727.98,9537
,,,,,,,4/1,2012-04-01T00:00:00.000,67457,16828.44,67457021720,604.22,55,20,2012,0217,METHADONE,2,FFSU,XX,false,17432.66,1959.2
,,,,,,,7/1,2012-07-01T00:00:00.000,67457,,67457021720,,,20,2012,0217,METHADONE,3,MCOU,XX,true,,
42.1497,POINT (-74.9384 42.1497),,,,,-74.9384,10/1,2012-10-01T00:00:00.000,67457,,67457021720,,,20,2012,0217,METHADONE,4,FFSU,NY,true,,
,,,,,,,7/1,2012-07-01T00:00:00.000,67457,8672.46,67457021720,239.46,66,20,2012,0217,METHADONE,3,FFSU,XX,false,8911.92,1021.6
42.1497,POINT (-74.9384 42.1497),,,,,-74.9384,7/1,2012-07-01T00:00:00.000,67457,,67457021720,,,20,2012,0217,METHADONE,3,MCOU,NY,true,,
,,,,,,,10/1,2012-10-01T00:00:00.000,67457,13106.05,67457021720,460.16,50,20,2012,0217,METHADONE,4,FFSU,XX,false,13566.21,1116.6
36.17,POINT (-119.7462 36.17),,,,,-119.7462,4/1,2012-04-01T00:00:00.000,67457,,67457021720,,,20,2012,0217,METHADONE,2,FFSU,CA,true,,
,,,,,,,10/1,2012-10-01T00:00:00.000,00406,38196.32,00406575501,1781.24,4593,01,2012,5755,METHADONE,4,FFSU,XX,false,39977.56,339809.5
42.1497,POINT (-74.9384 42.1497),,,,,-74.9384,1/1,2012-01-01T00:00:00.000,67457,,67457021720,,,20,2012,0217,METHADONE,1,MCOU,NY,true,,
